date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,poll_url
2020-03-22,2020-03-25,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1003,43.0,36.0,15.0,6.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.25.20.pdf
2020-03-24,2020-03-25,SurveyUSA,,0,1,How concerned are you that someone you care about will get the coronavirus?,a,all,1000,42.0,41.0,12.0,5.0,http://www.surveyusa.com/client/PollReport.aspx?g=a6354d34-2350-49a3-b360-8772ca176a2d
2020-03-22,2020-03-25,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1003,28.0,32.0,28.0,11.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.25.20.pdf
2020-03-24,2020-03-25,SurveyUSA,,0,1,"How concerned are you that you, personally, will get the coronavirus?",a,all,1000,23.0,43.0,23.0,10.0,http://www.surveyusa.com/client/PollReport.aspx?g=a6354d34-2350-49a3-b360-8772ca176a2d
2020-03-22,2020-03-25,ABC,,0,1,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus – very worried, somewhat worried, not too worried, or not worried at all?",a,all,1003,30.0,39.0,20.0,10.0,https://www.washingtonpost.com/context/washington-post-abc-news-poll-march-22-25-2020/974c3312-5a40-4764-afb1-4bb6b86f1cf4/
2020-03-22,2020-03-24,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing coronavirus?",a,all,1500,22.0,42.0,25.0,12.0,https://docs.cdn.yougov.com/bfiid7tfh3/econTabReport.pdf
2020-03-23,2020-03-24,SurveyMonkey,Fortune,0,0,"How worried are you that the coronavirus outbreak will have a negative economic effect on the United States?
",a,all,1672,69.0,22.0,5.0,2.0,https://www.surveymonkey.com/curiosity/fortune-poll-coronavirus-bailouts/
2020-03-20,2020-03-24,Echelon Insights,,0,1,How personally concerned are you about the chances of you or someone in your family becoming infected with the coronavirus?,rv,all,1000,49.0,34.0,15.0,3.0,https://echeloninsights.com/in-the-news/september-omnibus-covid/
2020-03-21,2020-03-24,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1012,26.0,32.0,30.0,12.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.24.20.pdf
2020-03-21,2020-03-24,Fox News,,0,1,How concerned are you personally about catching coronavirus?,rv,all,1011,38.0,32.0,21.0,9.0,https://www.scribd.com/document/453417322/Fox-News-Poll-March-21-24-2020
2020-03-21,2020-03-24,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1012,42.0,35.0,16.0,6.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.24.20.pdf
2020-03-20,2020-03-23,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1038,42.0,36.0,15.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.23.20.pdf
2020-03-20,2020-03-23,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1038,28.0,35.0,28.0,10.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.23.20.pdf
2020-03-21,2020-03-23,YouGov,CBS News,0,1,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",a,all,2190,30.0,41.0,20.0,9.0,https://drive.google.com/file/d/1TofJVeuCbZN8cRGBN97kWGqhO6tlQ7VA/view
2020-03-21,2020-03-22,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,2023,64.0,28.0,5.0,4.0,https://theharrispoll.com/wp-content/uploads/2020/03/COVID-19-Tracker_Wave-2-4_tabs.pdf
2020-03-18,2020-03-22,Monmouth U.,,0,1,"How concerned are you about someone in your family becoming seriously ill from the coronavirus outbreak – very concerned, somewhat concerned, not too concerned, or not at all concerned?",a,all,851,38.0,32.0,18.0,12.0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_032320.pdf/
2020-03-20,2020-03-22,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,40.0,32.0,18.0,6.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/24/5e7a4240c5b63c3b6498205f.pdf
2020-03-20,2020-03-22,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,71.0,19.0,2.0,1.0,https://morningconsult.com/wp-content/uploads/2020/03/200383_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf
2020-03-17,2020-03-21,Greenberg Quinlan Rosner,State Science and Technology Institute,0,0,How concerned are you that the coronavirus outbreak will push the United States into a recession?,lv,all,800,59.0,32.0,7.0,1.0,https://ssti.org/policy/istep20-toplines
2020-03-17,2020-03-20,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,rv,all,1851,71.0,19.0,3.0,1.0,https://morningconsult.com/wp-content/uploads/2020/03/200371_crosstabs_CORONAVIRUS_TREND_PARTIALS_RVs_v2_JB.pdf
2020-03-18,2020-03-19,SurveyUSA,,0,1,"How concerned are you that you, personally, will get the coronavirus?",a,all,1000,20.0,37.0,28.0,12.0,http://www.surveyusa.com/client/PollTrack.aspx?g=075e1d86-ab0a-4812-839d-24db3e784017
2020-03-18,2020-03-19,Ipsos (online),ABC News,0,1,How concerned are you that you or someone you know will be infected with the coronavirus?,a,all,512,34.0,45.0,16.0,5.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline-abc-news-coronavirus-032020.pdf
2020-03-18,2020-03-19,Emerson College Polling Society,Nexstar,0,1,"How do you feel about the possibility that you or someone in your immediate family might catch the Coronavirus – very worried, somewhat worried, not too worried or not worried at all?",rv,all,1100,26.8,43.5,22.4,7.3,https://emersonpolling.reportablenews.com/pr/march-national-poll-70-of-americans-worried-about-catching-coronavirus
2020-03-17,2020-03-18,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,2019,49.0,36.0,11.0,5.0,https://theharrispoll.com/wp-content/uploads/2020/04/Wave-2-3_tabs_updated-1.pdf
2020-03-15,2020-03-17,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing coronavirus?",a,all,1500,15.0,41.0,33.0,11.0,https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf
2020-03-16,2020-03-17,SurveyMonkey,Fortune,0,0,"How worried are you that the coronavirus outbreak will have a negative economic effect on the United States?
",a,all,2960,61.0,28.0,7.0,3.0,https://www.surveymonkey.com/curiosity/fortune-poll-coronavirus-update/
2020-03-12,2020-03-16,AP-NORC,,0,1,How worried are you about you or someone in your family being infected with the Coronavirus?,a,all,1003,31.0,35.0,23.0,10.0,http://www.apnorc.org/projects/Documents/March%20Coronavirus%20topline.pdf
2020-03-13,2020-03-16,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,rv,all,1986,55.0,29.0,6.0,3.0,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_CORONAVIRUS_TREND_RVs_v3_JB-1.pdf
2020-03-13,2020-03-16,Survey 160,Gradient Metrics,0,0,How worried are you about the impact of the coronavirus on the American economy?,rv,all,609,60.0,26.0,10.0,4.0,https://www.survey160.com/s/US-and-WA-Coronavirus-Survey.pdf
2020-03-13,2020-03-16,Survey 160,Gradient Metrics,0,1,"How worried are you that you, personally, will become sick with the coronavirus?",rv,all,609,11.0,33.0,36.0,20.0,https://www.survey160.com/s/US-and-WA-Coronavirus-Survey.pdf
2020-03-13,2020-03-16,Survey 160,Gradient Metrics,0,1,How worried are you that someone in your family will become sick with the coronavirus?,rv,all,609,27.0,36.0,27.0,10.0,https://www.survey160.com/s/US-and-WA-Coronavirus-Survey.pdf
2020-03-11,2020-03-15,Kaiser Family Foundation,,0,1,"How worried, if at all, are you that you or someone in your family will get sick from the Coronavirus?",a,all,1216,27.0,36.0,21.0,16.0,http://files.kff.org/attachment/Topline-KFF-Coronavirus-Poll.pdf
2020-03-13,2020-03-15,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,28.0,33.0,23.0,9.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf
2020-03-13,2020-03-15,Hart Research Associates,Protect Our Care,0,1,How worried are you that you personally or someone in your immediate family will be infected with the coronavirus?,rv,all,1015,46.0,25.0,23.0,6.0,https://www.protectourcare.org/wp-content/uploads/2020/03/FI12859-Coronavirus-March-2020.pdf
2020-03-13,2020-03-15,Hart Research Associates,Protect Our Care,0,0,How worried are you about the impact the coronavirus will have on the U.S. economy?,rv,all,1015,69.0,21.0,8.0,2.0,https://www.protectourcare.org/wp-content/uploads/2020/03/FI12859-Coronavirus-March-2020.pdf
2020-03-14,2020-03-15,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,2050,44.0,41.0,11.0,5.0,https://theharrispoll.com/wp-content/uploads/2020/03/Harris-Poll-COVID19-Tabs_Wave-2.pdf
2020-03-10,2020-03-14,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,45.0,31.0,8.0,5.0,https://morningconsult.com/wp-content/uploads/2020/03/200333_crosstabs_CORONAVIRUS_Adults_v3_JB-2.pdf
2020-03-12,2020-03-13,Morning Consult,,0,1,"In light of coronavirus, how concerned are you about each of the following? Contracting coronavirus myself",a,all,2201,26.0,30.0,23.0,15.0,https://morningconsult.com/wp-content/uploads/2020/03/200344_crosstabs_CORONAVIRUS_ADULTS_Adults_v3_JB.pdf
2020-03-11,2020-03-13,Harris Poll,Tally,0,0,"How worried are you that the coronavirus (Covid-19) will trigger an economic recession (i.e., a decline in the economy)?",a,all,2001,32.0,43.0,15.0,9.0,https://www.meettally.com/blog/financial-anxiety-coronavirus/
2020-03-12,2020-03-13,Morning Consult,,0,0,"In light of coronavirus, how concerned are you about each of the following? An economic recession in the U.S.",a,all,2201,36.0,34.0,13.0,8.0,https://morningconsult.com/wp-content/uploads/2020/03/200344_crosstabs_CORONAVIRUS_ADULTS_Adults_v3_JB.pdf
2020-03-12,2020-03-13,Morning Consult,,0,1,"In light of coronavirus, how concerned are you about each of the following? Someone in my family contracting coronavirus",a,all,2201,34.0,33.0,16.0,11.0,https://morningconsult.com/wp-content/uploads/2020/03/200344_crosstabs_CORONAVIRUS_ADULTS_Adults_v3_JB.pdf
2020-03-11,2020-03-13,NBC/Wall Street Journal,,0,1,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus -- very worried, somewhat worried, not too worried or not worried at all?",rv,all,900,15.0,38.0,31.0,16.0,https://www.documentcloud.org/documents/6810602-200149-NBCWSJ-March-Poll-Final-3-14-20-Release.html
2020-03-12,2020-03-12,SurveyUSA,,0,1,"How concerned are you that you, personally, will get the coronavirus?",a,all,850,18.0,35.0,28.0,17.0,http://www.surveyusa.com/client/PollReport.aspx?g=9e47f895-86aa-4fa6-bc8c-1fd676745cdf
2020-03-10,2020-03-12,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,23.0,34.0,25.0,10.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf
2020-03-11,2020-03-12,Ipsos (online),ABC News,0,1,How concerned are you that you or someone you know will be infected with the coronavirus?,a,all,502,26.0,40.0,26.0,7.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline-abc-news-coronavirus-031320.pdf
2020-03-09,2020-03-11,Change Research,CNBC,0,1,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? - Me or a family member getting sick",lv,all,1541,24.0,26.0,39.0,11.0,https://www.cnbc.com/2020/03/15/americans-worry-coronavirus-will-cause-recession-cnbcchange-research-poll.html
2020-03-08,2020-03-10,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing coronavirus?",a,all,1500,14.0,35.0,35.0,16.0,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf
2020-03-09,2020-03-10,SurveyMonkey,Fortune,0,0,"How worried are you that the coronavirus outbreak will have a negative economic effect on the United States?
",a,all,2111,36.0,39.0,15.0,7.0,https://www.surveymonkey.com/curiosity/fortune-poll-coronavirus/
2020-03-06,2020-03-09,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,35.0,36.0,14.0,4.0,https://morningconsult.com/wp-content/uploads/2020/03/200326_crosstabs_CORONAVIRUS_Adults_v4_JB.pdf
2020-03-05,2020-03-09,Harris Poll,,0,1,How concerned are you about each of the following regarding the Coronavirus (COVID-19)? Contracting the virus,a,all,2019,30.0,32.0,24.0,15.0,https://theharrispoll.com/wp-content/uploads/2020/03/Harris-COVID19-Wave-1_tabs.pdf
2020-03-05,2020-03-08,Quinnipiac,,0,1,"How concerned are you that you or someone you know will be infected with the coronavirus: very concerned, somewhat concerned, not so concerned, or not concerned at all?",rv,all,1261,18.0,36.0,26.0,19.0,https://poll.qu.edu/national/release-detail?ReleaseID=3657
